71,1.1,0.9,1.0,72.2,0.679,0.473,0.653,0.802,0.725,0.897,0.802
71,1.1,1.0,1.0,84.2,0.578,0.682,0.757,0.826,0.826,0.826,0.826
71,1.1,1.0,2.0,84.2,0.577,0.682,0.757,0.826,0.825,0.826,0.826
71,1.1,0.9,3.0,79.8,0.78,0.328,0.778,0.897,0.82,0.991,0.897
71,1.1,1.0,3.0,84.3,0.578,0.682,0.757,0.826,0.826,0.826,0.826
71,1.1,0.7,4.0,70.0,0.687,0.689,0.71,0.849,0.811,0.89,0.849
71,1.1,0.9,4.0,78.1,0.76,0.355,0.744,0.862,0.787,0.952,0.862
71,1.1,1.0,4.0,84.4,0.578,0.683,0.758,0.826,0.826,0.826,0.826
71,1.1,1.0,5.0,84.3,0.578,0.683,0.757,0.826,0.826,0.826,0.826
71,1.1,0.8,6.0,75.8,0.669,0.668,0.733,0.858,0.809,0.914,0.858
71,1.1,0.9,7.0,72.1,0.677,0.476,0.651,0.801,0.724,0.897,0.801
71,1.1,0.3,8.0,79.8,0.78,0.328,0.778,0.896,0.819,0.99,0.896
71,1.1,0.9,8.0,79.6,0.778,0.329,0.774,0.892,0.815,0.985,0.892
71,1.1,1.0,8.0,84.4,0.578,0.683,0.757,0.826,0.826,0.826,0.826
71,1.1,0.9,9.0,79.6,0.779,0.328,0.775,0.893,0.816,0.986,0.893
71,1.1,1.0,9.0,70.3,0.658,0.808,0.714,0.856,0.819,0.897,0.856
71,1.6,0.6,1.0,79.8,0.78,0.328,0.778,0.897,0.82,0.991,0.897
71,1.6,0.8,1.0,72.5,0.688,0.669,0.717,0.853,0.815,0.894,0.853
71,1.6,0.9,1.0,70.9,0.398,0.843,0.568,0.716,0.693,0.74,0.716
71,1.6,1.0,1.0,84.4,0.578,0.682,0.758,0.826,0.826,0.826,0.826
71,1.6,0.6,2.0,79.3,0.666,0.567,0.772,0.89,0.819,0.974,0.89
71,1.6,0.8,2.0,72.9,0.688,0.668,0.718,0.853,0.815,0.895,0.853
71,1.6,0.9,2.0,79.8,0.78,0.327,0.778,0.898,0.82,0.991,0.898
71,1.6,1.0,2.0,84.4,0.578,0.682,0.758,0.826,0.826,0.826,0.826
71,1.6,0.8,3.0,71.4,0.364,0.559,0.576,0.767,0.68,0.879,0.767
71,1.6,0.9,3.0,79.8,0.78,0.327,0.778,0.898,0.82,0.991,0.898
71,1.6,1.0,3.0,84.4,0.578,0.682,0.758,0.826,0.826,0.826,0.826
71,1.6,0.7,4.0,78.1,0.684,0.646,0.751,0.866,0.804,0.938,0.866
71,1.6,0.8,4.0,75.8,0.693,0.649,0.733,0.855,0.809,0.907,0.855
71,1.6,0.9,4.0,79.8,0.78,0.327,0.778,0.898,0.82,0.991,0.898
71,1.6,1.0,4.0,84.4,0.578,0.682,0.758,0.826,0.826,0.826,0.826
71,1.6,0.9,5.0,79.8,0.78,0.328,0.778,0.897,0.82,0.991,0.897
71,1.6,1.0,5.0,84.2,0.578,0.682,0.757,0.826,0.826,0.827,0.826
71,1.6,0.8,6.0,71.5,0.658,0.804,0.716,0.858,0.82,0.899,0.858
71,1.6,0.9,6.0,79.8,0.78,0.327,0.778,0.898,0.82,0.991,0.898
71,1.6,1.0,6.0,84.4,0.578,0.682,0.758,0.826,0.826,0.826,0.826
71,1.6,0.6,7.0,79.8,0.78,0.328,0.778,0.898,0.82,0.991,0.898
71,1.6,0.8,7.0,75.7,0.692,0.638,0.732,0.854,0.809,0.905,0.854
71,1.6,0.9,7.0,79.8,0.78,0.328,0.778,0.897,0.82,0.991,0.897
71,1.6,1.0,7.0,84.4,0.578,0.682,0.758,0.826,0.826,0.827,0.826
71,1.6,0.8,8.0,72.2,0.692,0.675,0.718,0.857,0.819,0.9,0.857
71,1.6,0.9,8.0,79.8,0.78,0.327,0.778,0.898,0.82,0.991,0.898
71,1.6,1.0,8.0,84.4,0.578,0.682,0.758,0.826,0.826,0.826,0.826
71,1.6,0.8,9.0,75.4,0.691,0.651,0.73,0.853,0.809,0.902,0.853
71,1.6,0.9,9.0,79.8,0.78,0.327,0.778,0.898,0.82,0.991,0.898
71,1.6,1.0,9.0,84.4,0.578,0.682,0.758,0.826,0.826,0.826,0.826
71,2.1,0.8,1.0,72.4,0.341,0.639,0.589,0.767,0.689,0.864,0.767
71,2.1,0.9,1.0,79.8,0.78,0.328,0.778,0.897,0.82,0.991,0.897
71,2.1,1.0,1.0,84.4,0.578,0.682,0.758,0.826,0.826,0.826,0.826
71,2.1,0.8,2.0,74.5,0.464,0.488,0.637,0.797,0.717,0.897,0.797
71,2.1,0.9,2.0,79.8,0.78,0.328,0.777,0.896,0.819,0.989,0.896
71,2.1,1.0,2.0,84.4,0.578,0.682,0.758,0.826,0.826,0.826,0.826
71,2.1,0.7,3.0,73.7,0.613,0.688,0.641,0.793,0.731,0.865,0.793
71,2.1,0.8,3.0,75.7,0.693,0.661,0.732,0.855,0.81,0.906,0.855
71,2.1,0.9,3.0,79.9,0.627,0.436,0.779,0.897,0.821,0.989,0.897
71,2.1,1.0,3.0,84.4,0.578,0.682,0.758,0.826,0.826,0.826,0.826
71,2.1,0.7,4.0,77.0,0.688,0.627,0.749,0.871,0.819,0.931,0.871
71,2.1,0.8,4.0,78.1,0.746,0.342,0.729,0.853,0.776,0.946,0.853
71,2.1,0.9,4.0,79.8,0.78,0.328,0.778,0.897,0.82,0.991,0.897
71,2.1,1.0,4.0,84.4,0.578,0.682,0.758,0.827,0.827,0.827,0.827
71,2.1,0.9,5.0,79.8,0.78,0.328,0.778,0.897,0.82,0.991,0.897
71,2.1,1.0,5.0,84.4,0.578,0.682,0.758,0.826,0.826,0.826,0.826
71,2.1,0.8,6.0,75.0,0.691,0.655,0.724,0.848,0.806,0.896,0.848
71,2.1,0.9,6.0,79.8,0.78,0.328,0.778,0.897,0.82,0.991,0.897
71,2.1,1.0,6.0,84.4,0.578,0.682,0.758,0.826,0.826,0.826,0.826
71,2.1,0.8,7.0,78.0,0.743,0.343,0.725,0.85,0.773,0.944,0.85
71,2.1,0.9,7.0,79.8,0.78,0.328,0.778,0.897,0.82,0.991,0.897
71,2.1,1.0,7.0,84.4,0.578,0.682,0.758,0.826,0.826,0.826,0.826
71,2.1,0.8,8.0,72.1,0.687,0.669,0.711,0.846,0.81,0.886,0.846
71,2.1,0.9,8.0,79.8,0.78,0.328,0.778,0.897,0.82,0.991,0.897
71,2.1,1.0,8.0,84.4,0.578,0.682,0.758,0.826,0.826,0.826,0.826
71,2.1,0.9,9.0,79.8,0.78,0.328,0.778,0.897,0.82,0.991,0.897
71,2.1,1.0,9.0,84.4,0.578,0.682,0.758,0.826,0.826,0.826,0.826
71,2.6,0.8,1.0,79.7,0.677,0.322,0.776,0.893,0.817,0.986,0.893
71,2.6,0.9,1.0,79.7,0.78,0.328,0.777,0.895,0.818,0.989,0.895
71,2.6,1.0,1.0,84.4,0.578,0.682,0.758,0.826,0.826,0.826,0.826
71,2.6,0.6,2.0,79.2,0.667,0.558,0.768,0.884,0.811,0.97,0.884
71,2.6,0.7,2.0,77.2,0.693,0.648,0.749,0.868,0.815,0.927,0.868
71,2.6,0.8,2.0,77.2,0.537,0.521,0.703,0.833,0.758,0.925,0.833
71,2.6,0.9,2.0,79.8,0.679,0.321,0.779,0.898,0.821,0.991,0.898
71,2.6,1.0,2.0,84.3,0.578,0.682,0.758,0.826,0.826,0.826,0.826
71,2.6,0.7,3.0,75.7,0.666,0.664,0.703,0.828,0.774,0.89,0.828
71,2.6,0.8,3.0,74.6,0.69,0.651,0.72,0.845,0.804,0.891,0.845
71,2.6,0.9,3.0,79.8,0.78,0.327,0.779,0.898,0.821,0.991,0.898
71,2.6,1.0,3.0,84.3,0.578,0.682,0.758,0.826,0.826,0.826,0.826
71,2.6,0.8,4.0,75.3,0.693,0.661,0.729,0.853,0.809,0.902,0.853
71,2.6,0.9,4.0,79.8,0.78,0.327,0.779,0.898,0.821,0.991,0.898
71,2.6,1.0,4.0,84.3,0.578,0.682,0.758,0.826,0.826,0.826,0.826
71,2.6,0.8,5.0,74.6,0.69,0.649,0.72,0.845,0.804,0.891,0.845
71,2.6,0.9,5.0,79.8,0.78,0.327,0.779,0.898,0.821,0.991,0.898
71,2.6,1.0,5.0,84.4,0.578,0.682,0.758,0.826,0.826,0.826,0.826
71,2.6,0.8,6.0,72.4,0.684,0.67,0.707,0.84,0.804,0.88,0.84
71,2.6,0.9,6.0,79.9,0.62,0.471,0.778,0.894,0.821,0.981,0.894
71,2.6,1.0,6.0,84.3,0.578,0.682,0.758,0.826,0.826,0.826,0.826
71,2.6,0.8,7.0,73.1,0.4,0.606,0.607,0.775,0.697,0.874,0.775
71,2.6,0.9,7.0,79.8,0.679,0.321,0.779,0.898,0.821,0.991,0.898
71,2.6,1.0,7.0,84.4,0.578,0.682,0.758,0.826,0.826,0.826,0.826
71,2.6,0.8,8.0,74.8,0.691,0.657,0.722,0.847,0.805,0.893,0.847
71,2.6,0.9,8.0,79.8,0.679,0.321,0.778,0.897,0.82,0.99,0.897
71,2.6,1.0,8.0,84.3,0.578,0.682,0.758,0.826,0.826,0.826,0.826
71,2.6,0.7,9.0,70.9,0.582,0.714,0.594,0.762,0.704,0.832,0.762
71,2.6,0.8,9.0,74.6,0.69,0.653,0.72,0.845,0.804,0.891,0.845
71,2.6,0.9,9.0,79.8,0.78,0.327,0.779,0.898,0.821,0.991,0.898
71,2.6,1.0,9.0,84.4,0.578,0.682,0.758,0.826,0.826,0.826,0.826
71,3.1,0.9,1.0,79.8,0.663,0.382,0.779,0.897,0.821,0.99,0.897
