1.1,0.9,1.0,55.4,0.386,0.798,0.423,0.597,0.588,0.606,0.597,0.013,0.022,0.02,0.039
1.1,0.9,3.0,69.6,0.357,1.075,0.552,0.649,0.59,0.72,0.649,0.015,0.007,0.004,0.045
1.1,0.9,9.0,55.2,0.258,1.188,0.421,0.589,0.589,0.589,0.589,0.013,0.022,0.02,0.039
1.6,0.7,7.0,52.7,0.601,0.733,0.445,0.632,0.565,0.716,0.632,0.019,0.024,0.021,0.061
1.6,0.9,1.0,56.7,0.211,1.092,0.395,0.546,0.599,0.502,0.546,0.013,0.026,0.026,0.028
1.6,0.9,2.0,55.2,0.24,1.047,0.387,0.534,0.6,0.482,0.534,0.013,0.026,0.026,0.028
1.6,0.9,4.0,55.2,0.24,1.048,0.387,0.534,0.6,0.482,0.534,0.013,0.026,0.026,0.028
1.6,0.9,5.0,57.5,0.398,0.834,0.405,0.569,0.597,0.543,0.569,0.013,0.025,0.025,0.028
1.6,0.9,7.0,55.1,0.242,1.044,0.387,0.533,0.6,0.48,0.533,0.013,0.027,0.027,0.028
1.6,0.9,8.0,65.9,0.366,0.811,0.528,0.6,0.595,0.605,0.6,0.014,0.012,0.012,0.069
1.6,0.9,9.0,60.8,0.236,1.026,0.406,0.538,0.6,0.488,0.538,0.013,0.026,0.026,0.016
2.1,0.4,2.0,61.2,0.588,0.634,0.499,0.655,0.562,0.783,0.655,0.018,0.022,0.02,0.066
2.1,0.9,1.0,53.2,0.286,0.977,0.385,0.541,0.598,0.494,0.541,0.014,0.022,0.023,0.02
2.1,0.9,2.0,56.0,0.215,1.057,0.383,0.527,0.598,0.471,0.527,0.014,0.027,0.028,0.02
2.1,0.9,3.0,57.4,0.354,0.795,0.401,0.564,0.597,0.534,0.564,0.015,0.024,0.024,0.021
2.1,0.9,4.0,57.3,0.18,1.566,0.389,0.544,0.589,0.504,0.544,0.014,0.022,0.023,0.02
2.1,0.9,5.0,55.4,0.227,1.043,0.38,0.522,0.598,0.463,0.522,0.014,0.027,0.027,0.021
2.1,0.9,6.0,56.4,0.202,1.571,0.383,0.53,0.59,0.482,0.53,0.014,0.022,0.023,0.021
2.1,0.9,7.0,56.6,0.201,1.07,0.386,0.533,0.6,0.48,0.533,0.014,0.027,0.027,0.021
2.1,0.9,9.0,55.5,0.224,1.046,0.38,0.522,0.597,0.465,0.522,0.014,0.026,0.026,0.021
2.6,0.2,7.0,60.4,0.59,0.648,0.491,0.651,0.563,0.772,0.651,0.018,0.022,0.02,0.066
2.6,0.9,1.0,57.4,0.361,0.936,0.389,0.545,0.589,0.507,0.545,0.015,0.021,0.022,0.018
2.6,0.9,2.0,58.2,0.406,0.861,0.394,0.553,0.598,0.514,0.553,0.014,0.024,0.025,0.02
