64.2,0.394,0.908,0.509,0.711,0.657,0.774,0.711,0.164,0.041,0.041,0.041
61.3,0.356,1.259,0.48,0.694,0.581,0.863,0.694,0.166,0.053,0.037,1.261
73.7,0.467,1.023,0.693,0.792,0.764,0.823,0.792,0.199,0.04,0.02,0.711
72.8,0.49,0.906,0.705,0.821,0.788,0.857,0.821,0.187,0.043,0.016,0.699
72.7,0.49,0.907,0.704,0.821,0.788,0.856,0.821,0.155,0.04,0.019,0.704
70,0.423,1.229,0.564,0.72,0.685,0.759,0.72,0.161,0.049,0.039,0.731
73.6,0.467,1.023,0.692,0.791,0.763,0.821,0.791,0.18,0.039,0.021,0.71
71.6,0.483,1.15,0.641,0.759,0.72,0.802,0.759,0.178,0.058,0.038,0.728
72.2,0.491,0.904,0.703,0.82,0.787,0.855,0.82,0.175,0.049,0.015,0.712
60,0.627,0.469,0.471,0.683,0.549,0.902,0.683,0.2,0.07,0.04,2.485
75.7,0.487,0.891,0.719,0.811,0.777,0.849,0.811,0.167,0.04,0.017,1.477
75.5,0.487,0.887,0.718,0.811,0.777,0.849,0.811,0.198,0.043,0.019,1.476
75.8,0.486,0.893,0.72,0.812,0.777,0.85,0.812,0.169,0.039,0.019,1.481
75.8,0.486,0.895,0.72,0.812,0.777,0.849,0.812,0.195,0.041,0.019,1.474
87.6,0.556,0.581,0.73,0.791,0.782,0.8,0.791,0.185,0.053,0.035,1.48
75.8,0.487,0.893,0.721,0.813,0.778,0.851,0.813,0.154,0.038,0.02,1.482
83.2,0.502,0.797,0.715,0.784,0.775,0.792,0.784,0.234,0.047,0.02,1.457
85,0.522,0.653,0.694,0.773,0.76,0.786,0.773,0.205,0.061,0.043,1.484
60,0.387,0.772,0.477,0.706,0.564,0.944,0.706,0.184,0.073,0.015,3.644
80,0.489,0.906,0.737,0.814,0.783,0.848,0.814,0.223,0.045,0.022,2.241
91.7,0.615,0.512,0.811,0.834,0.831,0.838,0.834,0.181,0.052,0.033,2.252
91.1,0.606,0.531,0.802,0.83,0.825,0.834,0.83,0.184,0.043,0.024,2.247
91.7,0.616,0.509,0.812,0.835,0.832,0.839,0.835,0.156,0.047,0.03,2.253
79.4,0.488,0.922,0.735,0.814,0.781,0.849,0.814,0.213,0.046,0.02,2.237
79.6,0.488,0.917,0.736,0.814,0.782,0.848,0.814,0.166,0.039,0.018,2.244
86.5,0.541,0.688,0.747,0.798,0.793,0.802,0.798,0.228,0.047,0.022,2.235
80.2,0.49,0.901,0.738,0.815,0.784,0.848,0.815,0.209,0.044,0.019,2.232
91.2,0.608,0.525,0.803,0.83,0.826,0.834,0.83,0.196,0.054,0.036,2.25
80.5,0.485,0.888,0.747,0.824,0.789,0.863,0.824,0.161,0.056,0.021,3.015
91,0.602,0.545,0.801,0.828,0.825,0.832,0.828,0.215,0.071,0.044,3.016
93.3,0.64,0.477,0.845,0.855,0.853,0.857,0.855,0.203,0.053,0.028,3.026
93,0.635,0.489,0.84,0.853,0.85,0.855,0.853,0.235,0.066,0.033,3.021
82.3,0.494,0.827,0.706,0.782,0.774,0.79,0.782,0.201,0.052,0.019,3.015
80.3,0.477,0.88,0.693,0.776,0.767,0.786,0.776,0.188,0.059,0.018,3.025
81.6,0.496,0.86,0.743,0.817,0.789,0.846,0.817,0.184,0.044,0.017,3.017
60,0.626,0.47,0.47,0.68,0.547,0.898,0.68,0.173,0.055,0.039,6.202
85,0.524,0.743,0.732,0.794,0.789,0.8,0.794,0.22,0.049,0.014,4.57
86.9,0.55,0.721,0.77,0.824,0.814,0.835,0.824,0.217,0.05,0.017,4.543
80.8,0.486,0.875,0.746,0.822,0.788,0.858,0.822,0.249,0.061,0.021,4.56
85.2,0.526,0.739,0.733,0.794,0.789,0.8,0.794,0.219,0.053,0.017,4.572
81.6,0.487,0.839,0.701,0.78,0.771,0.789,0.78,0.207,0.064,0.02,4.582
87.2,0.554,0.712,0.774,0.827,0.816,0.837,0.827,0.224,0.053,0.018,4.544
87.1,0.551,0.718,0.773,0.828,0.817,0.839,0.828,0.235,0.057,0.017,6.112
85.3,0.529,0.76,0.761,0.824,0.808,0.84,0.824,0.24,0.056,0.019,6.118
79.4,0.589,0.609,0.725,0.814,0.749,0.891,0.814,0.225,0.063,0.018,7.684
95.7,0.683,0.419,0.899,0.892,0.891,0.893,0.892,0.198,0.048,0.015,7.699
73.3,0.425,0.904,0.667,0.765,0.735,0.798,0.765,0.22,0.075,0.022,7.704
79.5,0.56,0.626,0.702,0.791,0.731,0.861,0.791,0.2,0.065,0.018,9.275
88.5,0.573,0.675,0.786,0.831,0.824,0.838,0.831,0.245,0.068,0.016,10.816
79.5,0.467,0.883,0.695,0.775,0.761,0.79,0.775,0.178,0.053,0.014,10.844
60,0.621,0.482,0.47,0.678,0.546,0.892,0.678,0.252,0.068,0.041,19.677
95.5,0.681,0.423,0.894,0.884,0.884,0.885,0.884,0.194,0.059,0.019,12.401
71.1,0.458,0.772,0.533,0.657,0.601,0.724,0.657,0.17,0.063,0.018,12.414
70.6,0.521,1.388,0.618,0.713,0.688,0.74,0.713,0.18,0.046,0.037,0.689
68.2,0.481,1.404,0.56,0.682,0.654,0.713,0.682,0.181,0.047,0.039,0.711
65.1,0.404,1.08,0.5,0.662,0.626,0.704,0.662,0.157,0.044,0.028,0.728
65,0.419,1.442,0.493,0.65,0.616,0.688,0.65,0.19,0.049,0.029,0.726
64.5,0.411,1.45,0.486,0.647,0.613,0.686,0.647,0.172,0.046,0.036,0.726
60.6,0.256,1.474,0.448,0.602,0.569,0.64,0.602,0.2,0.051,0.034,0.727
64.7,0.412,1.443,0.487,0.647,0.613,0.686,0.647,0.161,0.04,0.034,0.727
74.6,0.392,0.887,0.591,0.661,0.644,0.679,0.661,0.207,0.042,0.013,1.475
70.3,0.47,1.284,0.562,0.679,0.653,0.707,0.679,0.185,0.047,0.034,1.477
74.5,0.391,0.887,0.59,0.66,0.643,0.679,0.66,0.23,0.047,0.015,1.474
70.3,0.471,1.276,0.562,0.679,0.653,0.707,0.679,0.149,0.04,0.033,1.483
75.6,0.54,0.949,0.675,0.749,0.721,0.779,0.749,0.197,0.047,0.018,1.44
70.7,0.472,1.251,0.564,0.68,0.653,0.71,0.68,0.192,0.048,0.035,1.486
70.4,0.463,1.241,0.555,0.675,0.648,0.704,0.675,0.179,0.047,0.035,1.482
74.5,0.393,0.887,0.588,0.659,0.642,0.677,0.659,0.201,0.05,0.017,1.476
71.6,0.386,0.84,0.547,0.658,0.632,0.686,0.658,0.187,0.048,0.03,2.252
73.3,0.486,1.113,0.593,0.688,0.664,0.714,0.688,0.219,0.056,0.029,2.243
73.3,0.483,1.105,0.59,0.686,0.662,0.713,0.686,0.203,0.05,0.03,2.249
76.4,0.431,0.839,0.627,0.681,0.667,0.695,0.681,0.168,0.048,0.019,2.247
73.3,0.482,1.104,0.59,0.686,0.662,0.712,0.686,0.182,0.047,0.031,2.251
73.2,0.481,1.097,0.588,0.685,0.661,0.71,0.685,0.213,0.055,0.031,2.248
72.4,0.408,0.86,0.562,0.668,0.641,0.697,0.668,0.205,0.053,0.04,2.251
75.4,0.423,0.853,0.61,0.67,0.657,0.683,0.67,0.177,0.048,0.031,2.256
74.1,0.482,1.041,0.595,0.688,0.661,0.716,0.688,0.175,0.036,0.026,2.257
74.9,0.486,0.993,0.607,0.689,0.668,0.712,0.689,0.177,0.046,0.029,3.022
75.4,0.492,0.98,0.616,0.696,0.672,0.72,0.696,0.214,0.048,0.029,3.026
74.8,0.474,0.944,0.599,0.683,0.661,0.706,0.683,0.209,0.053,0.033,3.028
74.1,0.47,0.979,0.589,0.677,0.658,0.698,0.677,0.209,0.053,0.038,3.024
71.8,0.362,0.804,0.548,0.652,0.632,0.675,0.652,0.204,0.054,0.03,3.027
77.7,0.452,0.804,0.654,0.701,0.688,0.714,0.701,0.188,0.045,0.014,3.022
75.2,0.489,0.982,0.612,0.693,0.671,0.717,0.693,0.207,0.049,0.029,3.021
76.7,0.485,0.854,0.627,0.694,0.676,0.712,0.694,0.203,0.054,0.029,4.578
76.4,0.478,0.851,0.619,0.688,0.672,0.706,0.688,0.195,0.053,0.031,4.58
76.4,0.479,0.852,0.621,0.689,0.673,0.707,0.689,0.226,0.063,0.033,4.578
75.7,0.455,0.825,0.599,0.672,0.66,0.684,0.672,0.263,0.065,0.037,4.571
76.1,0.469,0.842,0.612,0.683,0.668,0.7,0.683,0.241,0.063,0.035,4.58
76.5,0.482,0.854,0.624,0.691,0.674,0.709,0.691,0.185,0.05,0.03,4.58
73.5,0.388,0.773,0.583,0.667,0.653,0.681,0.667,0.231,0.063,0.038,6.142
76.5,0.47,0.828,0.618,0.683,0.671,0.695,0.683,0.198,0.056,0.036,6.143
76.9,0.474,0.821,0.627,0.687,0.677,0.698,0.687,0.207,0.062,0.029,7.7
76.9,0.473,0.818,0.626,0.687,0.676,0.698,0.687,0.207,0.062,0.031,7.705
77.3,0.476,0.81,0.634,0.691,0.68,0.703,0.691,0.222,0.062,0.035,7.699
76.6,0.466,0.813,0.619,0.682,0.673,0.691,0.682,0.189,0.06,0.027,9.274
76.1,0.456,0.797,0.611,0.676,0.668,0.684,0.676,0.215,0.069,0.032,10.838
76.5,0.46,0.794,0.617,0.681,0.672,0.689,0.681,0.228,0.073,0.032,10.836
75.3,0.444,0.796,0.596,0.667,0.661,0.674,0.667,0.184,0.058,0.031,12.412
76.4,0.45,0.783,0.613,0.68,0.669,0.691,0.68,0.238,0.082,0.029,12.401
66.4,0.38,1.332,0.513,0.729,0.634,0.858,0.729,0.18,0.039,0.013,0.062
66.2,0.381,1.259,0.515,0.727,0.637,0.847,0.727,0.202,0.035,0.013,0.056
66.3,0.375,1.307,0.512,0.728,0.632,0.859,0.728,0.173,0.04,0.013,0.059
66.5,0.378,1.37,0.513,0.73,0.634,0.861,0.73,0.205,0.034,0.017,0.058
60.4,0.374,0.658,0.482,0.728,0.586,0.961,0.728,0.197,0.058,0.014,1.268
73.4,0.533,0.922,0.71,0.83,0.798,0.864,0.83,0.162,0.047,0.017,0.714
73.5,0.533,0.924,0.71,0.829,0.798,0.864,0.829,0.179,0.047,0.015,0.713
73.4,0.533,0.922,0.71,0.829,0.798,0.864,0.829,0.182,0.045,0.017,0.713
72.9,0.534,0.918,0.709,0.829,0.797,0.864,0.829,0.16,0.042,0.019,0.714
73.7,0.532,0.923,0.711,0.829,0.797,0.864,0.829,0.181,0.046,0.022,0.716
68.5,0.519,0.857,0.656,0.799,0.763,0.839,0.799,0.195,0.05,0.049,0.725
72.6,0.518,1.443,0.652,0.76,0.731,0.791,0.76,0.203,0.041,0.027,0.709
60,0.637,0.455,0.481,0.729,0.58,0.979,0.729,0.168,0.068,0.011,2.529
76,0.531,1.356,0.688,0.781,0.762,0.801,0.781,0.168,0.036,0.03,1.473
78.8,0.519,0.848,0.716,0.817,0.794,0.842,0.817,0.215,0.047,0.017,1.471
74.5,0.522,1.322,0.681,0.778,0.763,0.794,0.778,0.191,0.039,0.033,1.459
78.9,0.519,0.845,0.716,0.817,0.794,0.842,0.817,0.223,0.045,0.018,1.476
79,0.431,0.851,0.629,0.753,0.728,0.78,0.753,0.203,0.042,0.028,1.473
78.7,0.519,0.852,0.716,0.817,0.794,0.842,0.817,0.146,0.045,0.018,1.474
75.8,0.531,1.357,0.686,0.781,0.763,0.801,0.781,0.204,0.043,0.03,1.469
78.6,0.519,0.855,0.715,0.817,0.793,0.842,0.817,0.205,0.042,0.019,1.473
60,0.637,0.455,0.481,0.729,0.58,0.979,0.729,0.168,0.065,0.01,3.671
80.5,0.52,1.053,0.7,0.781,0.773,0.789,0.781,0.206,0.049,0.032,2.22
79.3,0.526,1.148,0.696,0.782,0.769,0.794,0.782,0.208,0.046,0.03,2.24
82.6,0.527,0.726,0.733,0.82,0.802,0.838,0.82,0.205,0.048,0.023,2.242
77.4,0.514,1.178,0.685,0.776,0.765,0.787,0.776,0.186,0.044,0.029,2.233
83.3,0.534,0.717,0.731,0.816,0.803,0.829,0.816,0.258,0.05,0.02,2.227
82.7,0.527,0.725,0.733,0.82,0.802,0.839,0.82,0.231,0.051,0.019,2.24
82.8,0.528,0.722,0.734,0.82,0.803,0.839,0.82,0.22,0.05,0.021,2.241
82.5,0.527,0.732,0.732,0.819,0.802,0.838,0.819,0.23,0.055,0.018,2.237
82.8,0.485,0.813,0.685,0.777,0.761,0.793,0.777,0.216,0.047,0.029,2.236
85.3,0.543,0.648,0.752,0.827,0.814,0.842,0.827,0.233,0.053,0.022,3.014
85.2,0.543,0.649,0.752,0.827,0.813,0.841,0.827,0.223,0.051,0.019,3.012
84.9,0.541,0.655,0.749,0.825,0.811,0.839,0.825,0.221,0.054,0.02,3.01
87.2,0.555,0.6,0.774,0.84,0.827,0.854,0.84,0.21,0.047,0.02,3.009
85,0.541,0.652,0.752,0.828,0.813,0.843,0.828,0.223,0.052,0.023,3.013
85.3,0.543,0.648,0.752,0.827,0.814,0.842,0.827,0.189,0.051,0.021,3.017
80.5,0.52,1.054,0.699,0.781,0.773,0.789,0.781,0.222,0.047,0.029,3.007
60,0.441,0.587,0.481,0.731,0.583,0.981,0.731,0.18,0.059,0.033,6.226
60,0.486,0.613,0.48,0.73,0.582,0.977,0.73,0.187,0.047,0.042,6.23
89.6,0.581,0.548,0.803,0.854,0.845,0.864,0.854,0.218,0.051,0.02,4.568
90,0.59,0.554,0.803,0.849,0.843,0.856,0.849,0.229,0.052,0.02,4.556
87.4,0.562,0.607,0.772,0.835,0.825,0.846,0.835,0.232,0.055,0.02,4.566
87.6,0.564,0.601,0.775,0.837,0.827,0.847,0.837,0.232,0.055,0.019,4.567
88.1,0.565,0.579,0.784,0.844,0.832,0.856,0.844,0.207,0.053,0.024,4.572
90.8,0.595,0.526,0.818,0.862,0.854,0.87,0.862,0.211,0.049,0.024,4.558
92.6,0.618,0.495,0.845,0.874,0.869,0.879,0.874,0.229,0.053,0.027,6.112
92.6,0.62,0.497,0.845,0.873,0.868,0.877,0.873,0.221,0.05,0.027,6.112
91.2,0.606,0.611,0.818,0.842,0.841,0.843,0.842,0.252,0.055,0.023,7.677
89.8,0.583,0.544,0.805,0.855,0.846,0.865,0.855,0.238,0.059,0.025,7.691
90.2,0.589,0.539,0.809,0.857,0.848,0.865,0.857,0.239,0.057,0.024,7.69
90,0.586,0.542,0.807,0.855,0.846,0.864,0.855,0.263,0.07,0.024,9.249
90.3,0.59,0.538,0.811,0.857,0.849,0.866,0.857,0.224,0.061,0.024,10.833
90.2,0.587,0.539,0.81,0.857,0.848,0.866,0.857,0.215,0.056,0.021,10.826
60,0.636,0.455,0.481,0.727,0.579,0.976,0.727,0.254,0.067,0.014,19.678
90.5,0.594,0.673,0.808,0.836,0.836,0.837,0.836,0.201,0.059,0.015,12.402
93.2,0.633,0.506,0.853,0.867,0.865,0.868,0.867,0.261,0.075,0.023,12.372
63.1,0.425,1.998,0.555,0.68,0.646,0.719,0.68,0.208,0.045,0.039,0.055
71.7,0.524,0.99,0.651,0.773,0.732,0.819,0.773,0.168,0.042,0.036,0.051
72.9,0.538,0.969,0.681,0.795,0.755,0.84,0.795,0.158,0.036,0.042,0.047
61.2,0.372,0.699,0.593,0.754,0.636,0.924,0.754,0.14,0.029,0.046,0.047
71,0.537,0.947,0.681,0.807,0.774,0.842,0.807,0.204,0.056,0.051,0.729
71.2,0.54,0.952,0.684,0.809,0.776,0.845,0.809,0.22,0.057,0.044,0.727
71.2,0.54,0.95,0.683,0.808,0.776,0.844,0.808,0.169,0.048,0.049,0.729
70.7,0.533,0.931,0.677,0.805,0.773,0.84,0.805,0.178,0.051,0.043,0.723
70.8,0.533,0.925,0.677,0.805,0.773,0.84,0.805,0.163,0.046,0.045,0.725
70.5,0.534,0.937,0.676,0.805,0.773,0.839,0.805,0.19,0.056,0.053,0.721
70.9,0.537,0.946,0.68,0.807,0.774,0.842,0.807,0.157,0.05,0.048,0.726
64.9,0.376,1.535,0.547,0.678,0.661,0.695,0.678,0.206,0.057,0.057,1.472
68.9,0.514,0.856,0.653,0.779,0.751,0.808,0.779,0.177,0.053,0.056,1.481
72.5,0.345,1.228,0.583,0.707,0.667,0.751,0.707,0.203,0.054,0.056,1.471
71.4,0.322,1.223,0.561,0.696,0.654,0.743,0.696,0.187,0.05,0.056,1.472
74.6,0.378,0.918,0.627,0.745,0.691,0.808,0.745,0.174,0.05,0.062,1.475
62.2,0.388,1.615,0.55,0.68,0.662,0.698,0.68,0.217,0.058,0.051,1.475
64.9,0.376,1.536,0.547,0.678,0.661,0.695,0.678,0.181,0.052,0.054,1.474
74.5,0.38,0.752,0.635,0.756,0.695,0.829,0.756,0.155,0.043,0.057,1.473
71,0.486,0.826,0.639,0.754,0.733,0.777,0.754,0.208,0.06,0.055,2.252
74.3,0.488,0.794,0.663,0.77,0.74,0.802,0.77,0.186,0.055,0.058,2.25
74.9,0.387,1.135,0.631,0.739,0.696,0.789,0.739,0.201,0.056,0.063,2.245
75.6,0.6,0.527,0.683,0.793,0.722,0.879,0.793,0.158,0.049,0.059,2.248
