2.6,0.1,9.0,59.56,0.607,0.53,0.598,0.754,0.624,0.952,0.754
3.1,0.4,3.0,59.53000000000001,0.606,0.53,0.595,0.751,0.622,0.949,0.751
3.1,0.1,4.0,59.56,0.606,0.53,0.595,0.751,0.621,0.948,0.751
3.1,0.1,5.0,59.540000000000006,0.606,0.53,0.598,0.756,0.625,0.955,0.756
3.1,0.2,5.0,59.550000000000004,0.606,0.53,0.598,0.754,0.624,0.953,0.754
3.1,0.1,6.0,59.56,0.607,0.53,0.598,0.754,0.624,0.953,0.754
3.1,0.2,6.0,59.550000000000004,0.607,0.531,0.597,0.753,0.623,0.951,0.753
3.1,0.1,7.0,59.550000000000004,0.607,0.531,0.597,0.754,0.624,0.952,0.754
3.1,0.2,7.0,59.51,0.606,0.53,0.599,0.758,0.627,0.959,0.758
3.1,0.1,8.0,59.56,0.607,0.53,0.598,0.756,0.625,0.955,0.756
3.1,0.2,8.0,59.599999999999994,0.607,0.533,0.6,0.757,0.627,0.955,0.757
3.1,0.1,9.0,59.550000000000004,0.607,0.531,0.598,0.753,0.624,0.952,0.753
3.6,0.1,4.0,59.550000000000004,0.606,0.53,0.597,0.754,0.624,0.952,0.754
3.6,0.1,5.0,59.56,0.607,0.53,0.597,0.754,0.624,0.952,0.754
3.6,0.2,5.0,59.56,0.606,0.53,0.597,0.753,0.623,0.951,0.753
3.6,0.3,5.0,59.21999999999999,0.603,0.532,0.593,0.755,0.624,0.956,0.755
3.6,0.1,6.0,59.519999999999996,0.606,0.53,0.599,0.757,0.626,0.957,0.757
3.6,0.1,7.0,59.56,0.607,0.531,0.599,0.756,0.626,0.955,0.756
3.6,0.2,7.0,59.56,0.607,0.53,0.599,0.756,0.626,0.956,0.756
3.6,0.1,8.0,59.550000000000004,0.607,0.531,0.598,0.755,0.625,0.953,0.755
3.6,0.2,8.0,59.56,0.607,0.531,0.598,0.756,0.625,0.955,0.756
3.6,0.3,8.0,59.660000000000004,0.607,0.533,0.602,0.759,0.628,0.957,0.759
3.6,0.1,9.0,59.550000000000004,0.607,0.531,0.597,0.753,0.623,0.951,0.753
4.1,0.1,3.0,59.57,0.606,0.53,0.594,0.749,0.619,0.946,0.749
4.1,0.1,4.0,59.550000000000004,0.606,0.53,0.595,0.749,0.62,0.946,0.749
4.1,0.2,5.0,59.419999999999995,0.605,0.531,0.597,0.757,0.626,0.957,0.757
4.1,0.1,6.0,59.540000000000006,0.606,0.53,0.599,0.757,0.627,0.957,0.757
4.1,0.2,6.0,59.51,0.606,0.53,0.599,0.758,0.627,0.959,0.758
4.1,0.3,6.0,59.519999999999996,0.606,0.53,0.599,0.759,0.628,0.959,0.759
4.1,0.1,7.0,59.550000000000004,0.607,0.531,0.597,0.753,0.623,0.951,0.753
4.1,0.2,7.0,59.650000000000006,0.607,0.532,0.598,0.752,0.623,0.949,0.752
4.1,0.3,7.0,59.56,0.607,0.531,0.598,0.755,0.625,0.953,0.755
4.1,0.1,8.0,59.56,0.607,0.531,0.598,0.756,0.625,0.955,0.756
4.1,0.2,8.0,59.56,0.607,0.53,0.598,0.755,0.625,0.954,0.755
4.1,0.1,9.0,59.550000000000004,0.607,0.531,0.598,0.755,0.625,0.953,0.755
4.1,0.2,9.0,59.550000000000004,0.607,0.531,0.598,0.754,0.624,0.952,0.754
4.1,0.3,9.0,59.56,0.607,0.531,0.6,0.758,0.627,0.958,0.758
4.6,0.2,4.0,59.67,0.606,0.532,0.594,0.745,0.617,0.94,0.745
4.6,0.1,5.0,59.440000000000005,0.605,0.531,0.597,0.758,0.627,0.958,0.758
4.6,0.2,5.0,59.67,0.606,0.532,0.594,0.746,0.618,0.942,0.746
4.6,0.1,6.0,59.519999999999996,0.606,0.53,0.599,0.759,0.628,0.959,0.759
4.6,0.2,6.0,59.58,0.606,0.531,0.595,0.749,0.62,0.946,0.749
4.6,0.1,7.0,59.550000000000004,0.607,0.531,0.598,0.755,0.625,0.953,0.755
4.6,0.2,7.0,59.56,0.607,0.531,0.6,0.759,0.628,0.958,0.759
4.6,0.1,8.0,59.550000000000004,0.607,0.531,0.599,0.756,0.625,0.954,0.756
4.6,0.2,8.0,59.57,0.607,0.531,0.597,0.752,0.622,0.95,0.752
4.6,0.3,8.0,59.56,0.607,0.531,0.6,0.758,0.627,0.958,0.758
4.6,0.2,9.0,59.550000000000004,0.607,0.531,0.597,0.753,0.623,0.95,0.753
4.6,0.3,9.0,59.56,0.607,0.531,0.6,0.758,0.627,0.958,0.758
5.1,0.1,5.0,59.550000000000004,0.606,0.53,0.597,0.753,0.623,0.951,0.753
5.1,0.1,6.0,59.550000000000004,0.607,0.531,0.597,0.753,0.623,0.951,0.753
5.1,0.4,6.0,59.56,0.606,0.53,0.597,0.753,0.623,0.952,0.753
5.1,0.1,7.0,59.550000000000004,0.607,0.531,0.598,0.753,0.624,0.952,0.753
5.1,0.2,7.0,59.56,0.607,0.53,0.599,0.757,0.627,0.956,0.757
5.1,0.1,8.0,59.56,0.607,0.531,0.599,0.757,0.627,0.957,0.757
5.1,0.2,8.0,59.550000000000004,0.607,0.531,0.598,0.755,0.625,0.954,0.755
5.1,0.1,9.0,59.67,0.607,0.532,0.597,0.751,0.622,0.947,0.751
5.1,0.2,9.0,59.550000000000004,0.607,0.531,0.598,0.755,0.625,0.953,0.755
5.1,0.4,9.0,59.56,0.607,0.531,0.6,0.759,0.628,0.959,0.759
5.6,0.2,3.0,59.57,0.605,0.53,0.593,0.746,0.618,0.943,0.746
5.6,0.2,4.0,59.38,0.604,0.531,0.596,0.756,0.625,0.957,0.756
5.6,0.1,5.0,59.550000000000004,0.606,0.53,0.595,0.75,0.62,0.947,0.75
5.6,0.2,5.0,59.550000000000004,0.606,0.53,0.596,0.751,0.621,0.948,0.751
5.6,0.2,6.0,59.550000000000004,0.607,0.53,0.6,0.759,0.628,0.96,0.759
5.6,0.4,6.0,59.56,0.607,0.531,0.6,0.758,0.628,0.958,0.758
5.6,0.2,7.0,59.550000000000004,0.607,0.531,0.597,0.753,0.623,0.951,0.753
5.6,0.2,8.0,59.550000000000004,0.607,0.531,0.597,0.753,0.623,0.951,0.753
5.6,0.1,9.0,59.550000000000004,0.607,0.531,0.598,0.755,0.625,0.953,0.755
6.1,0.2,3.0,59.56,0.605,0.53,0.592,0.745,0.617,0.942,0.745
6.1,0.1,4.0,59.47,0.606,0.53,0.598,0.757,0.626,0.957,0.757
6.1,0.3,5.0,59.51,0.606,0.53,0.598,0.756,0.625,0.956,0.756
6.1,0.1,6.0,59.57,0.607,0.531,0.597,0.752,0.622,0.95,0.752
6.1,0.1,7.0,59.56,0.607,0.531,0.6,0.758,0.628,0.958,0.758
6.1,0.2,7.0,59.550000000000004,0.607,0.531,0.597,0.753,0.623,0.95,0.753
6.1,0.1,8.0,59.57,0.607,0.531,0.598,0.753,0.623,0.951,0.753
6.1,0.2,8.0,59.58,0.607,0.532,0.597,0.752,0.622,0.949,0.752
6.1,0.3,8.0,59.58,0.607,0.532,0.599,0.754,0.625,0.952,0.754
6.1,0.2,9.0,59.57,0.607,0.531,0.597,0.752,0.623,0.95,0.752
6.6,0.1,1.0,59.809999999999995,0.6,0.533,0.581,0.729,0.604,0.919,0.729
6.6,0.2,1.0,59.489999999999995,0.606,0.53,0.596,0.753,0.623,0.952,0.753
6.6,0.2,5.0,59.550000000000004,0.606,0.53,0.597,0.753,0.623,0.951,0.753
6.6,0.1,6.0,59.699999999999996,0.606,0.532,0.595,0.748,0.619,0.944,0.748
6.6,0.1,7.0,59.550000000000004,0.607,0.531,0.597,0.752,0.623,0.95,0.752
6.6,0.2,7.0,59.58,0.606,0.531,0.595,0.749,0.62,0.946,0.749
6.6,0.3,7.0,59.56,0.607,0.531,0.6,0.76,0.629,0.959,0.76
6.6,0.1,8.0,59.56,0.607,0.531,0.599,0.756,0.625,0.955,0.756
6.6,0.2,8.0,59.550000000000004,0.607,0.531,0.598,0.753,0.624,0.952,0.753
6.6,0.3,8.0,59.550000000000004,0.607,0.531,0.598,0.755,0.625,0.954,0.755
6.6,0.4,8.0,59.56,0.607,0.531,0.599,0.757,0.627,0.957,0.757
7.1,0.4,1.0,59.53000000000001,0.606,0.53,0.599,0.759,0.628,0.96,0.759
7.1,0.1,4.0,59.519999999999996,0.606,0.53,0.598,0.756,0.625,0.955,0.756
7.1,0.1,5.0,59.63,0.606,0.531,0.595,0.747,0.619,0.943,0.747
7.1,0.3,5.0,59.519999999999996,0.606,0.53,0.598,0.756,0.626,0.956,0.756
7.1,0.1,6.0,59.56,0.607,0.531,0.599,0.758,0.627,0.957,0.758
7.1,0.2,6.0,59.550000000000004,0.607,0.53,0.599,0.758,0.627,0.957,0.758
7.1,0.5,6.0,59.440000000000005,0.605,0.531,0.598,0.758,0.627,0.959,0.758
7.1,0.1,7.0,59.550000000000004,0.607,0.531,0.597,0.753,0.623,0.951,0.753
7.1,0.2,7.0,59.67,0.607,0.534,0.602,0.759,0.629,0.958,0.759
7.1,0.1,8.0,59.57,0.607,0.531,0.598,0.753,0.623,0.951,0.753
7.1,0.2,8.0,59.550000000000004,0.607,0.531,0.6,0.758,0.627,0.957,0.758
7.1,0.3,8.0,59.57,0.607,0.531,0.599,0.756,0.625,0.954,0.756
7.1,0.1,9.0,59.56,0.607,0.531,0.597,0.753,0.623,0.95,0.753
7.6,0.1,3.0,59.730000000000004,0.604,0.532,0.59,0.74,0.613,0.933,0.74
7.6,0.2,6.0,59.550000000000004,0.607,0.53,0.6,0.759,0.628,0.959,0.759
7.6,0.1,7.0,59.56,0.607,0.531,0.598,0.755,0.625,0.953,0.755
7.6,0.1,8.0,59.61,0.607,0.532,0.598,0.753,0.623,0.95,0.753
7.6,0.2,8.0,59.61,0.607,0.532,0.598,0.753,0.623,0.95,0.753
7.6,0.3,8.0,59.550000000000004,0.607,0.531,0.598,0.755,0.625,0.954,0.755
7.6,0.1,9.0,59.68,0.607,0.533,0.599,0.755,0.625,0.952,0.755
8.1,0.9,1.0,59.809999999999995,0.607,0.537,0.603,0.759,0.629,0.956,0.759
8.1,0.1,3.0,59.550000000000004,0.606,0.53,0.594,0.747,0.618,0.944,0.747
8.1,0.2,4.0,59.51,0.606,0.53,0.598,0.758,0.627,0.957,0.758
8.1,0.1,5.0,59.550000000000004,0.606,0.53,0.599,0.757,0.626,0.956,0.757
8.1,0.1,6.0,59.550000000000004,0.607,0.531,0.598,0.755,0.625,0.953,0.755
8.1,0.3,6.0,59.550000000000004,0.607,0.531,0.598,0.755,0.625,0.953,0.755
8.1,0.1,7.0,59.550000000000004,0.607,0.531,0.598,0.755,0.625,0.953,0.755
8.1,0.2,7.0,59.599999999999994,0.607,0.532,0.598,0.753,0.623,0.95,0.753
8.1,0.1,8.0,59.67,0.607,0.532,0.599,0.754,0.624,0.951,0.754
8.1,0.2,8.0,59.68,0.607,0.533,0.599,0.755,0.625,0.952,0.755
8.1,0.3,8.0,59.550000000000004,0.607,0.531,0.597,0.753,0.623,0.95,0.753
8.1,0.1,9.0,59.550000000000004,0.607,0.531,0.598,0.755,0.625,0.953,0.755
8.6,0.2,4.0,59.489999999999995,0.606,0.53,0.598,0.758,0.627,0.958,0.758
8.6,0.1,5.0,59.57,0.606,0.531,0.595,0.749,0.62,0.946,0.749
8.6,0.2,6.0,59.550000000000004,0.607,0.531,0.598,0.755,0.625,0.953,0.755
8.6,0.1,7.0,59.56,0.607,0.531,0.597,0.753,0.623,0.95,0.753
8.6,0.2,7.0,59.61,0.607,0.532,0.597,0.752,0.623,0.949,0.752
8.6,0.1,8.0,59.68,0.607,0.532,0.6,0.755,0.625,0.953,0.755
8.6,0.2,8.0,59.550000000000004,0.607,0.531,0.598,0.755,0.625,0.954,0.755
8.6,0.1,9.0,59.550000000000004,0.607,0.531,0.598,0.754,0.624,0.953,0.754
8.6,0.2,9.0,59.75,0.607,0.533,0.599,0.754,0.624,0.951,0.754
9.1,0.1,1.0,59.69,0.605,0.531,0.59,0.74,0.613,0.934,0.74
9.1,0.4,1.0,59.8,0.608,0.535,0.604,0.763,0.632,0.962,0.763
9.1,0.3,2.0,59.57,0.605,0.53,0.591,0.743,0.615,0.938,0.743
9.1,0.4,2.0,59.809999999999995,0.608,0.535,0.604,0.762,0.631,0.96,0.762
9.1,0.1,3.0,59.34,0.604,0.532,0.595,0.756,0.625,0.956,0.756
9.1,0.2,3.0,59.56,0.606,0.53,0.596,0.751,0.621,0.949,0.751
9.1,0.2,4.0,59.550000000000004,0.606,0.53,0.597,0.753,0.623,0.951,0.753
9.1,0.1,5.0,59.550000000000004,0.606,0.531,0.596,0.752,0.622,0.949,0.752
9.1,0.2,5.0,59.56,0.607,0.531,0.598,0.755,0.625,0.954,0.755
9.1,0.1,6.0,59.56,0.607,0.531,0.597,0.753,0.623,0.95,0.753
9.1,0.2,6.0,59.68,0.607,0.532,0.599,0.754,0.624,0.952,0.754
9.1,0.3,6.0,59.540000000000006,0.607,0.53,0.599,0.758,0.627,0.958,0.758
9.1,0.1,7.0,59.57,0.607,0.531,0.598,0.754,0.624,0.952,0.754
9.1,0.1,8.0,59.550000000000004,0.607,0.531,0.599,0.756,0.626,0.955,0.756
9.1,0.2,9.0,59.68,0.607,0.533,0.599,0.755,0.625,0.952,0.755
9.6,0.2,3.0,59.77,0.603,0.532,0.588,0.738,0.611,0.93,0.738
9.6,0.1,5.0,59.550000000000004,0.607,0.531,0.597,0.753,0.623,0.951,0.753
9.6,0.2,5.0,59.56,0.607,0.53,0.599,0.756,0.626,0.956,0.756
9.6,0.4,5.0,59.550000000000004,0.607,0.53,0.6,0.759,0.628,0.959,0.759
9.6,0.2,6.0,59.550000000000004,0.607,0.531,0.598,0.755,0.625,0.954,0.755
9.6,0.1,7.0,59.57,0.607,0.531,0.599,0.756,0.625,0.954,0.756
9.6,0.3,7.0,59.550000000000004,0.607,0.531,0.599,0.756,0.625,0.954,0.756
9.6,0.1,8.0,59.550000000000004,0.607,0.531,0.599,0.756,0.626,0.955,0.756
9.6,0.4,8.0,59.550000000000004,0.607,0.531,0.6,0.758,0.627,0.957,0.758
9.6,0.1,9.0,59.660000000000004,0.607,0.532,0.599,0.754,0.625,0.952,0.754
9.6,0.3,9.0,59.74,0.608,0.533,0.601,0.756,0.627,0.954,0.756
