8,1.1,0.7,9.0,99.7,0.806,0.274,0.992,0.985,0.985,0.985,0.985
8,1.6,0.7,8.0,99.8,0.807,0.273,0.993,0.986,0.986,0.986,0.986
8,2.6,0.5,9.0,99.7,0.806,0.274,0.992,0.985,0.985,0.985,0.985
8,3.1,0.4,7.0,99.7,0.806,0.274,0.991,0.984,0.984,0.984,0.984
8,3.1,0.5,7.0,99.7,0.805,0.274,0.99,0.983,0.983,0.983,0.983
8,3.1,0.5,8.0,66.7,0.802,0.271,0.571,0.733,0.579,0.999,0.733
8,3.1,0.5,9.0,99.7,0.806,0.274,0.992,0.985,0.985,0.985,0.985
8,3.6,0.6,5.0,99.6,0.803,0.276,0.987,0.978,0.978,0.978,0.978
8,3.6,0.5,7.0,99.7,0.806,0.274,0.991,0.984,0.984,0.984,0.984
8,3.6,0.6,8.0,99.7,0.806,0.274,0.992,0.985,0.985,0.985,0.985
8,3.6,0.5,9.0,99.7,0.806,0.274,0.992,0.985,0.985,0.985,0.985
8,4.1,0.5,7.0,99.7,0.806,0.274,0.991,0.984,0.984,0.984,0.984
8,4.1,0.4,9.0,99.7,0.806,0.274,0.991,0.984,0.984,0.984,0.984
8,4.1,0.5,9.0,66.7,0.802,0.271,0.571,0.733,0.579,0.999,0.733
8,4.1,0.6,9.0,99.8,0.807,0.273,0.993,0.986,0.986,0.986,0.986
8,4.6,0.5,9.0,99.7,0.806,0.274,0.991,0.984,0.984,0.984,0.984
8,5.1,0.5,8.0,99.7,0.806,0.274,0.991,0.984,0.984,0.984,0.984
8,5.6,0.4,9.0,66.7,0.802,0.271,0.571,0.733,0.579,0.999,0.733
8,5.6,0.5,9.0,99.7,0.806,0.274,0.992,0.985,0.985,0.985,0.985
8,5.6,0.6,9.0,99.7,0.806,0.274,0.992,0.985,0.985,0.985,0.985
8,6.1,0.5,7.0,99.7,0.805,0.274,0.99,0.983,0.983,0.983,0.983
8,6.1,0.6,7.0,99.7,0.806,0.274,0.992,0.985,0.985,0.985,0.985
8,6.1,0.5,8.0,99.7,0.806,0.274,0.991,0.984,0.984,0.984,0.984
8,6.1,0.5,9.0,99.7,0.806,0.274,0.991,0.984,0.984,0.984,0.984
8,6.6,0.4,7.0,99.7,0.806,0.274,0.991,0.984,0.984,0.984,0.984
8,6.6,0.5,9.0,99.7,0.806,0.274,0.991,0.984,0.984,0.984,0.984
8,7.1,0.5,7.0,99.7,0.805,0.274,0.99,0.983,0.983,0.983,0.983
8,7.1,0.5,8.0,99.7,0.806,0.274,0.991,0.984,0.984,0.984,0.984
